participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,meta,startTime,endTime,responseMin,responseMax,configHash
"698378cda3c472f2bce234ac","demographic-questions","8","q1-age","prolific full","completed","","","","100.00","","Please enter your age:","55","","25667","25667","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:43:13.073Z","2026-04-21T16:43:38.740Z","0","100","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","demographic-questions","8","q2-age","prolific full","completed","","","","100.00","","Please select your gender:","Female","","25667","25667","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:43:13.073Z","2026-04-21T16:43:38.740Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","demographic-questions","8","q3-ethnicity","prolific full","completed","","","","100.00","","Please select your ethnicity:","Not Hispanic or Latino","","25667","25667","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:43:13.073Z","2026-04-21T16:43:38.740Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","demographic-questions","8","q4-race","prolific full","completed","","","","100.00","","Please select your race(s):","[""Black or African American""]","","25667","25667","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:43:13.073Z","2026-04-21T16:43:38.740Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","demographic-questions","8","q5-educationlevel","prolific full","completed","","","","100.00","","Please select your highest completed level of education:","Bachelor's degree","","25667","25667","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:43:13.073Z","2026-04-21T16:43:38.740Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","demographic-questions","8","windowEvents","prolific full","","","","","","","","{""focus"":6,""input"":2,""keydown"":2,""keyup"":1,""mousemove"":36,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","sns1","prolific full","completed","","","","100.00","","How good are you at working with fractions?","2","","87555","87555","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:43:39.017Z","2026-04-21T16:45:06.572Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","sns2","prolific full","completed","","","","100.00","","How good are you at working with percentages?","4","","87555","87555","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:43:39.017Z","2026-04-21T16:45:06.572Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","sns3","prolific full","completed","","","","100.00","","How good are you at calculating a 15% tip?","4","","87555","87555","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:43:39.017Z","2026-04-21T16:45:06.572Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","sns4","prolific full","completed","","","","100.00","","How good are you at figuring out how much a shirt will cost if it is 25% off?","3","","87555","87555","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:43:39.017Z","2026-04-21T16:45:06.572Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","sns5","prolific full","completed","","","","100.00","","When reading the newspaper, how helpful do you find tables and graphs that are parts of a story?","4","","87555","87555","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:43:39.017Z","2026-04-21T16:45:06.572Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","sns6","prolific full","completed","","","","100.00","","When people tell you the chance of something happening, do you prefer that they use words (""it rarely happens"") or numbers (""there's a 1% chance"")?","4","","87555","87555","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:43:39.017Z","2026-04-21T16:45:06.572Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","sns7","prolific full","completed","","","","100.00","","When you hear a weather forecast, do you prefer predictions using percentages (e.g., ""there will be a 20% chance of rain today"") or predictions using only words (e.g., ""there is a small chance of rain today"")?","2","","87555","87555","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:43:39.017Z","2026-04-21T16:45:06.572Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","sns8","prolific full","completed","","","","100.00","","How often do you find numerical information to be useful?","4","","87555","87555","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:43:39.017Z","2026-04-21T16:45:06.572Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","subjective-numeracy-scale","9","windowEvents","prolific full","","","","","","","","{""focus"":10,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":111,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":21,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","chews-screening-question","10","csq","prolific full","completed","","","","100.00","","How confident are you filling out forms by yourself?","4","","6761","6761","","2026-04-21T16:45:06.795Z","2026-04-21T16:45:13.556Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","chews-screening-question","10","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","familiarity-question","11","fq","prolific full","completed","","","","100.00","","How familiar are you with the medical test results like the ones discussed in the survey?","4","","87507","87507","","2026-04-21T16:45:13.692Z","2026-04-21T16:46:41.199Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","familiarity-question","11","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","disclaimer","12","","prolific full","completed","","","","100.00","","","","","7764","7764","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:46:41.352Z","2026-04-21T16:46:49.116Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","disclaimer","12","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q5","13","res-Q5","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","Approximately what percentage of people had Adeolitis in the year 2000?___%","20","20","12611","12611","{
  ""chartType"": ""line""
}","2026-04-21T16:46:49.227Z","2026-04-21T16:47:01.838Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q5","13","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":23,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q6","14","res-Q6","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","When was the increase in the percentage of people with Adeolitis higher?","Increase was the same in both intervals","Increase was the same in both intervals","87130","87130","{
  ""chartType"": ""line""
}","2026-04-21T16:47:01.924Z","2026-04-21T16:48:29.054Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q6","14","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q7","15","res-Q7","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","According to your best guess, what will the percentage of people with Adeolitis be in the year 2010?___%","24","24","119865","74478","{
  ""chartType"": ""line""
}","2026-04-21T16:48:29.234Z","2026-04-21T16:50:29.099Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q7","15","windowEvents","prolific full","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":1,""mousemove"":26,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":2}","","","","","","","","",""
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q8","16","res-Q8","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","Of 100 patients with disease X, how many are women? ___ women","40","40","10949","10949","{
  ""chartType"": ""icon""
}","2026-04-21T16:50:29.247Z","2026-04-21T16:50:40.196Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q8","16","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q9","17","res-Q9","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","How many more men than women are there among 100 patients with disease X? ___ men","60","20","6650","6650","{
  ""chartType"": ""icon""
}","2026-04-21T16:50:40.339Z","2026-04-21T16:50:46.989Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q9","17","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q11","18","res-Q11","prolific full","completed","","","","100.00","In the newspaper you see two advertisements, one on page 15 and another on page 17. Each is for a different treatment of psoriasis, and each includes a graph showing the effectiveness of the treatment over time.","Which of the treatments contributes to a larger decrease in the percentage of sick patients?","Nopsorian","Can't say","11099","11099","{
  ""chartType"": ""line""
}","2026-04-21T16:50:47.139Z","2026-04-21T16:50:58.238Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q11","18","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","",""
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q13","19","res-Q13","prolific full","completed","","","","100.00","Here is some information about cancer therapies.","What is the percentage of cancer patients who die after chemotherapy? ___%","5","5","80590","67309","{
  ""chartType"": ""bar""
}","2026-04-21T16:50:58.412Z","2026-04-21T16:52:19.002Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","$graph-literacy-scale.components.Q13","19","windowEvents","prolific full","","","","","","","","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":30,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":1,""visibility"":2}","","","","","","","","",""
"698378cda3c472f2bce234ac","thanks","20","","prolific full","completed","","","","100.00","","","","","3914","3914","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:52:19.091Z","2026-04-21T16:52:23.005Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"698378cda3c472f2bce234ac","thanks","20","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","participantTags","","participantTags","prolific full","","","","","","","","[]","","","","","","","","",""
"6983989071a822fa1d4e6ee3","introduction","0","prolificId","prolific full","completed","","","","100.00","","Please enter your Prolific ID","6983989071a822fa1d4e6ee3","","23641","23641","{
  ""taskId"": ""introduction"",
  ""trackTime"": true
}","2026-04-21T16:36:53.681Z","2026-04-21T16:37:17.322Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","introduction","0","windowEvents","prolific full","","","","","","","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","Platelet_slightly_block","1","Platelet_slightly_block_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","2","","34086","34086","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:37:17.374Z","2026-04-21T16:37:51.460Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Platelet_slightly_block","1","Platelet_slightly_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","2","","34086","34086","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:37:17.374Z","2026-04-21T16:37:51.460Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Platelet_slightly_block","1","Platelet_slightly_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Ask to see your doctor at the first available appointment","","34086","34086","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:37:17.374Z","2026-04-21T16:37:51.460Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Platelet_slightly_block","1","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":88,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","Platelet_further_block","2","Platelet_further_block_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","4","","19791","19791","{
  ""taskId"": ""Platelet_further_block"",
  ""trackTime"": true
}","2026-04-21T16:37:51.534Z","2026-04-21T16:38:11.325Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Platelet_further_block","2","Platelet_further_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","4","","19791","19791","{
  ""taskId"": ""Platelet_further_block"",
  ""trackTime"": true
}","2026-04-21T16:37:51.534Z","2026-04-21T16:38:11.325Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Platelet_further_block","2","Platelet_further_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Ask to see your doctor at the first available appointment","","19791","19791","{
  ""taskId"": ""Platelet_further_block"",
  ""trackTime"": true
}","2026-04-21T16:37:51.534Z","2026-04-21T16:38:11.325Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Platelet_further_block","2","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":65,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","ALT_slightly_block","3","ALT_slightly_block_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","2","","17245","17245","{
  ""taskId"": ""ALT_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:38:11.389Z","2026-04-21T16:38:28.634Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","ALT_slightly_block","3","ALT_slightly_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","2","","17245","17245","{
  ""taskId"": ""ALT_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:38:11.389Z","2026-04-21T16:38:28.634Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","ALT_slightly_block","3","ALT_slightly_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your ALT test result?","Ask to see your doctor at the first available appointment","","17245","17245","{
  ""taskId"": ""ALT_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:38:11.389Z","2026-04-21T16:38:28.634Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","ALT_slightly_block","3","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","ALT_further_block","4","ALT_further_block_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","5","","15638","15638","{
  ""taskId"": ""ALT_further_block"",
  ""trackTime"": true
}","2026-04-21T16:38:28.694Z","2026-04-21T16:38:44.332Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","ALT_further_block","4","ALT_further_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","5","","15638","15638","{
  ""taskId"": ""ALT_further_block"",
  ""trackTime"": true
}","2026-04-21T16:38:28.694Z","2026-04-21T16:38:44.332Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","ALT_further_block","4","ALT_further_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your ALT test result?","Ask to see your doctor at the first available appointment","","15638","15638","{
  ""taskId"": ""ALT_further_block"",
  ""trackTime"": true
}","2026-04-21T16:38:28.694Z","2026-04-21T16:38:44.332Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","ALT_further_block","4","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","Creatinine_slightly_block","5","Creatinine_slightly_block_alarming","prolific full","completed","","","","100.00","","How alarming does this serum creatinine result feel to you?","2","","11685","11685","{
  ""taskId"": ""Creatinine_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:38:44.381Z","2026-04-21T16:38:56.066Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Creatinine_slightly_block","5","Creatinine_slightly_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this serum creatinine result?","2","","11685","11685","{
  ""taskId"": ""Creatinine_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:38:44.381Z","2026-04-21T16:38:56.066Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Creatinine_slightly_block","5","Creatinine_slightly_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your serum creatinine test result?","Ask to see your doctor at the first available appointment","","11685","11685","{
  ""taskId"": ""Creatinine_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:38:44.381Z","2026-04-21T16:38:56.066Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Creatinine_slightly_block","5","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","Creatinine_further_block","6","Creatinine_further_block_alarming","prolific full","completed","","","","100.00","","How alarming does this serum creatinine result feel to you?","3","","9243","9243","{
  ""taskId"": ""Creatinine_further_block"",
  ""trackTime"": true
}","2026-04-21T16:38:56.123Z","2026-04-21T16:39:05.366Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Creatinine_further_block","6","Creatinine_further_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this serum creatinine result?","3","","9243","9243","{
  ""taskId"": ""Creatinine_further_block"",
  ""trackTime"": true
}","2026-04-21T16:38:56.123Z","2026-04-21T16:39:05.366Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Creatinine_further_block","6","Creatinine_further_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your serum creatinine test result?","Ask to see your doctor at the first available appointment","","9243","9243","{
  ""taskId"": ""Creatinine_further_block"",
  ""trackTime"": true
}","2026-04-21T16:38:56.123Z","2026-04-21T16:39:05.366Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","Creatinine_further_block","6","windowEvents","prolific full","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","final-questions","7","q1","prolific full","completed","","","","100.00","","In your opinion, how well did these images describe the test results?","4","","29836","29836","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:05.427Z","2026-04-21T16:39:35.263Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","final-questions","7","q2","prolific full","completed","","","","100.00","","How helpful were these images in helping you to understand the test results?","2","","29836","29836","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:05.427Z","2026-04-21T16:39:35.263Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","final-questions","7","q3","prolific full","completed","","","","100.00","","If you were receiving laboratory test results in real life, would you like to see the test results presented using this type of image?","3","","29836","29836","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:05.427Z","2026-04-21T16:39:35.263Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","final-questions","7","q4","prolific full","completed","","","","100.00","","How much would you trust what these images are telling you about your health?","4","","29836","29836","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:05.427Z","2026-04-21T16:39:35.263Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","final-questions","7","windowEvents","prolific full","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":64,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","demographic-questions","8","q1-age","prolific full","completed","","","","100.00","","Please enter your age:","38","","24417","24417","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:35.328Z","2026-04-21T16:39:59.745Z","0","100","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","demographic-questions","8","q2-age","prolific full","completed","","","","100.00","","Please select your gender:","Male","","24417","24417","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:35.328Z","2026-04-21T16:39:59.745Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","demographic-questions","8","q3-ethnicity","prolific full","completed","","","","100.00","","Please select your ethnicity:","Hispanic or Latino","","24417","24417","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:35.328Z","2026-04-21T16:39:59.745Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","demographic-questions","8","q4-race","prolific full","completed","","","","100.00","","Please select your race(s):","[""White""]","","24417","24417","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:35.328Z","2026-04-21T16:39:59.745Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","demographic-questions","8","q5-educationlevel","prolific full","completed","","","","100.00","","Please select your highest completed level of education:","High school only","","24417","24417","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:39:35.328Z","2026-04-21T16:39:59.745Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","demographic-questions","8","windowEvents","prolific full","","","","","","","","{""focus"":7,""input"":3,""keydown"":2,""keyup"":2,""mousemove"":96,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","sns1","prolific full","completed","","","","100.00","","How good are you at working with fractions?","2","","48217","48217","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:39:59.825Z","2026-04-21T16:40:48.042Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","sns2","prolific full","completed","","","","100.00","","How good are you at working with percentages?","4","","48217","48217","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:39:59.825Z","2026-04-21T16:40:48.042Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","sns3","prolific full","completed","","","","100.00","","How good are you at calculating a 15% tip?","2","","48217","48217","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:39:59.825Z","2026-04-21T16:40:48.042Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
